timestamp,temperature,vibration,pressure,failure
2023-01-01 00:00:00,72.48357076505616,0.4321505269512778,30.696572495333637,0
2023-01-01 01:00:00,69.30867849414408,0.4694500536946347,30.566647185071332,0
2023-01-01 02:00:00,73.23844269050346,0.4402618938954857,28.126960308389016,0
2023-01-01 03:00:00,77.61514928204012,0.5110418046946119,31.159168443527477,0
2023-01-01 04:00:00,68.82923312638331,0.6197178531461913,27.019834648846764,0
2023-01-01 05:00:00,68.8293152152541,0.42289578428587954,28.691631348479344,0
2023-01-01 06:00:00,77.89606407753696,0.6000820497768414,26.001824374204386,0
2023-01-01 07:00:00,73.83717364576455,0.4218327927653112,33.11725303392563,0
2023-01-01 08:00:00,67.65262807032524,0.4152372787503116,29.53690101210941,0
2023-01-01 09:00:00,72.71280021792982,0.5818594618343214,34.333768069632626,0
2023-01-01 10:00:00,67.68291153593769,0.5921936378007617,31.60589985303899,0
2023-01-01 11:00:00,67.67135123214871,0.5851409936762655,30.896196426702048,0
2023-01-01 12:00:00,71.20981135783018,0.3684202591781859,28.827544611438,0
2023-01-01 13:00:00,60.43359877671101,0.45340490219279495,27.90729992862516,0
2023-01-01 14:00:00,61.375410837434835,0.5822988592003322,31.045943147793892,0
2023-01-01 15:00:00,67.18856235379513,0.5041541840563895,29.856971981454034,0
2023-01-01 16:00:00,64.93584439832789,0.39263071538025357,27.321459369029398,0
2023-01-01 17:00:00,71.57123666297637,0.5458317939125442,26.966283166983363,0
2023-01-01 18:00:00,65.45987962239394,0.42851927410085294,28.08259254171283,0
2023-01-01 19:00:00,62.93848149332354,0.6794524848392212,33.64193445053246,0
2023-01-01 20:00:00,77.32824384460777,0.6544841462418258,34.42655583602261,0
2023-01-01 21:00:00,68.87111849756732,0.5604097426355568,30.40997829461782,0
2023-01-01 22:00:00,70.33764102343962,0.6361006704769774,30.297885592482576,0
2023-01-01 23:00:00,62.87625906893272,0.5064791350123381,29.32735925634096,0
2023-01-02 00:00:00,67.27808637737408,0.5765437494375016,28.131029303380995,0
2023-01-02 01:00:00,70.55461294854933,0.6477720295302075,32.75035811521449,0
2023-01-02 02:00:00,64.24503211288848,0.5245498681794313,33.74715278779427,0
2023-01-02 03:00:00,71.87849009172837,0.4744812828485716,28.21316182832143,0
2023-01-02 04:00:00,66.99680655040598,0.3295378041822884,29.8343232431508,0
2023-01-02 05:00:00,68.54153125103362,0.4916866474278506,29.100267398579664,0
2023-01-02 06:00:00,66.99146693885301,0.5823423184562311,29.159521850270046,0
2023-01-02 07:00:00,79.26139092254469,0.5945633427567629,32.37181651085972,0
2023-01-02 08:00:00,69.93251387631032,0.550436506571841,27.376076909267756,0
2023-01-02 09:00:00,64.71144535522049,0.445870090503776,30.93293938187261,0
2023-01-02 10:00:00,74.11272456051594,0.3023178431052409,31.45647621461173,0
2023-01-02 11:00:00,63.89578175014489,0.45047849019952646,29.71569765279636,0
2023-01-02 12:00:00,71.04431797502377,0.46956551289460485,31.786135653973545,0
2023-01-02 13:00:00,60.201649380601125,0.46870710328099857,30.295303681074902,0
2023-01-02 14:00:00,63.359069755507846,0.5618556356977924,32.43425984231222,0
2023-01-02 15:00:00,70.98430617934562,0.698567641101484,26.95558939014829,0
2023-01-02 16:00:00,73.69233289997705,0.5123529201841093,29.30244947798626,0
2023-01-02 17:00:00,70.85684140594985,0.4783268210843538,29.85637371429793,0
2023-01-02 18:00:00,69.4217585880588,0.47407781869959076,24.6555852310573,0
2023-01-02 19:00:00,68.49448152205356,0.5124384766907715,27.82809453284293,0
2023-01-02 20:00:00,62.60739004816286,0.4171706239651601,28.372801491282427,0
2023-01-02 21:00:00,66.40077895802645,0.5120198558746055,31.8964119896467,0
2023-01-02 22:00:00,67.69680614520107,0.54508123363318,28.586313307370798,0
2023-01-02 23:00:00,75.28561113109458,0.5209686063574488,28.363842025388045,0
2023-01-03 00:00:00,71.71809144784231,0.5457541934004781,31.634971561312383,0
2023-01-03 01:00:00,61.18479922318633,0.5433747609348535,26.76417870841989,0
2023-01-03 02:00:00,71.62041984697397,0.3228103317753556,25.857511865112855,0
2023-01-03 03:00:00,68.07458859791842,0.5636870158395403,29.276815399861306,0
2023-01-03 04:00:00,66.6153899984702,0.4328985154337546,27.10458646384329,0
2023-01-03 05:00:00,73.05838144420434,0.39041608369960423,27.180641410680703,0
2023-01-03 06:00:00,75.15499761247976,0.38955481721450036,31.146867583375965,0
2023-01-03 07:00:00,74.65640059558099,0.543354161047253,31.751947675825157,0
2023-01-03 08:00:00,65.80391238388681,0.4777425072775147,31.57772843170425,0
2023-01-03 09:00:00,68.45393812074393,0.3318031216014589,32.21755332061446,0
2023-01-03 10:00:00,71.65631715701782,0.5478037815192284,32.4822686400296,0
2023-01-03 11:00:00,74.8777256356118,0.35603918692011727,25.742819582346137,0
2023-01-03 12:00:00,67.60412881077355,0.5139821358518211,30.900823919858933,0
2023-01-03 13:00:00,69.07170511668092,0.5238498925673054,28.940783600860883,0
2023-01-03 14:00:00,64.46832512996986,0.5885577081695045,28.50515150801913,0
2023-01-03 15:00:00,64.01896687959665,0.6781684786466852,31.12082926441741,0
2023-01-03 16:00:00,74.06262911197099,0.3635323674099458,26.539409040208497,0
2023-01-03 17:00:00,76.78120014285412,0.49475261439369506,26.49778278825536,0
2023-01-03 18:00:00,69.63994939209833,0.4723664704955783,31.267145488163436,0
2023-01-03 19:00:00,75.01766448946012,0.5433749685960962,30.975572035021795,0
2023-01-03 20:00:00,71.80818012523817,0.5215668770933619,30.27346531174302,0
2023-01-03 21:00:00,66.77440122697438,0.464745375726338,28.240173190553726,0
2023-01-03 22:00:00,71.80697802754207,0.45590978113891445,31.487659269164247,0
2023-01-03 23:00:00,77.69018283232984,0.38835491448159526,31.360605784120953,0
